Year,QTR,Region,Crown_Court_Centre,REC_TYPE_pub,newofftype_pub,ho_code,N_receipts,N_receipts_Exc_BW,N_outstanding
2017,4,North West,Manchester Crown Sq,2. ST (IND),15. Unknown,,-2,-2,
2017,4,North West,Manchester Crown Sq,3. CS (SENT),13. Committed for sentence,S0000,188,177,
2017,4,North West,Manchester Crown Sq,4. A (APP),14. Appeals,A0000,32,32,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00301,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00408,3,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00501,3,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00801,6,5,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00806,9,7,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00830,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00866,1,0,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00867,3,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,00872,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),01. Violence against the person,01302,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02005,5,5,
2017,4,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02006,4,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02119,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02208,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02218,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02219,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02220,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,02803,17,17,
2017,4,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,02900,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,03002,2,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,03900,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,04100,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,04910,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),05. Criminal damage and arson,05800,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),05. Criminal damage and arson,05805,7,6,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09214,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09221,7,6,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09230,3,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09234,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09239,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09241,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09245,1,0,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09250,1,0,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09261,-1,-1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09270,8,7,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09271,4,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09281,4,4,
2017,4,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09344,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,00811,3,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,00826,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,08103,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06601,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06698,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06808,3,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,03801,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,03803,5,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,05401,2,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,06902,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,07901,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,07902,1,0,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08408,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08501,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08505,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08602,5,5,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08610,2,2,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,09929,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,09999,-1,-1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,80200,3,3,
2017,4,North West,Manchester Minshull St,1. CT (TEW),10. Fraud Offences,05340,4,4,
2017,4,North West,Manchester Minshull St,1. CT (TEW),10. Fraud Offences,05341,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),11. Summary Non-Motoring,19563,1,1,
2017,4,North West,Manchester Minshull St,1. CT (TEW),15. Unknown,,6,6,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00200,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00401,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00404,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00407,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00501,35,35,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00867,-1,-1,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,03601,5,5,
2017,4,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,03603,4,4,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01714,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01907,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01908,10,10,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01910,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01911,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01916,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01918,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02003,4,4,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02006,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02106,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02108,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02206,6,6,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02208,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02304,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),03. Robbery,03401,15,14,
2017,4,North West,Manchester Minshull St,2. ST (IND),03. Robbery,03403,0,0,
2017,4,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,02803,12,12,
2017,4,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,02900,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,03002,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,03900,2,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,04600,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),05. Criminal damage and arson,05601,3,3,
2017,4,North West,Manchester Minshull St,2. ST (IND),05. Criminal damage and arson,05700,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09231,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09250,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09281,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),07. Possession of weapons,00823,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),07. Possession of weapons,08171,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,05401,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,05402,1,1,
2017,4,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,06902,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,07901,8,8,
2017,4,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,08000,2,2,
2017,4,North West,Manchester Minshull St,2. ST (IND),15. Unknown,,2,2,
2017,4,North West,Manchester Minshull St,3. CS (SENT),13. Committed for sentence,S0000,202,179,
2017,4,North West,Manchester Minshull St,4. A (APP),14. Appeals,A0000,27,27,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00200,1,1,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00301,8,8,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00406,1,1,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00408,1,1,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00501,3,3,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00801,9,9,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00806,20,20,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00830,2,2,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00831,6,6,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00857,1,1,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00866,1,1,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00867,3,3,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,00872,2,2,
2017,4,North West,Preston,1. CT (TEW),01. Violence against the person,01103,1,1,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,02005,4,4,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,02006,12,12,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,02103,1,1,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,02119,1,1,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,02208,2,2,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,02210,2,2,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,02218,1,1,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,07101,2,2,
2017,4,North West,Preston,1. CT (TEW),02. Sexual offences,08802,1,1,
2017,4,North West,Preston,1. CT (TEW),03. Robbery,03401,1,1,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,02801,1,1,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,02803,18,18,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,03002,2,2,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,03702,3,3,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,03900,2,2,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,04100,1,1,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,04801,1,1,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,04910,3,3,
2017,4,North West,Preston,1. CT (TEW),04. Theft Offences,05325,1,1,
2017,4,North West,Preston,1. CT (TEW),05. Criminal damage and arson,05602,4,4,
2017,4,North West,Preston,1. CT (TEW),05. Criminal damage and arson,05805,14,14,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09221,5,4,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09230,8,8,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09231,4,4,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09233,1,1,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09239,1,1,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09241,2,2,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09245,1,1,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09250,1,1,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09261,1,1,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09270,7,6,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09271,9,9,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09273,1,1,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09274,1,1,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09281,4,4,
2017,4,North West,Preston,1. CT (TEW),06. Drug offences,09288,1,1,
2017,4,North West,Preston,1. CT (TEW),07. Possession of weapons,00811,4,4,
2017,4,North West,Preston,1. CT (TEW),07. Possession of weapons,00826,8,7,
2017,4,North West,Preston,1. CT (TEW),07. Possession of weapons,00864,1,1,
2017,4,North West,Preston,1. CT (TEW),07. Possession of weapons,08103,1,1,
2017,4,North West,Preston,1. CT (TEW),07. Possession of weapons,08171,1,1,
2017,4,North West,Preston,1. CT (TEW),08. Public order offences,00855,1,1,
2017,4,North West,Preston,1. CT (TEW),08. Public order offences,06500,1,1,
2017,4,North West,Preston,1. CT (TEW),08. Public order offences,06601,2,2,
2017,4,North West,Preston,1. CT (TEW),08. Public order offences,06698,1,1,
2017,4,North West,Preston,1. CT (TEW),08. Public order offences,06808,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,03801,4,4,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,03803,2,2,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,05401,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,05402,6,6,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,06125,1,0,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,07901,4,4,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,07902,2,2,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08000,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08306,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08602,7,7,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08610,2,2,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08616,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09830,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09873,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09874,1,1,
2017,4,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,80200,10,9,
2017,4,North West,Preston,1. CT (TEW),10. Fraud Offences,05333,5,5,
2017,4,North West,Preston,1. CT (TEW),10. Fraud Offences,05340,7,6,
2017,4,North West,Preston,1. CT (TEW),10. Fraud Offences,05342,2,2,
2017,4,North West,Preston,1. CT (TEW),11. Summary Non-Motoring,11111,1,1,
2017,4,North West,Preston,1. CT (TEW),15. Unknown,,3,3,
2017,4,North West,Preston,2. ST (IND),01. Violence against the person,00101,5,5,
2017,4,North West,Preston,2. ST (IND),01. Violence against the person,00200,4,4,
2017,4,North West,Preston,2. ST (IND),01. Violence against the person,00501,35,35,
2017,4,North West,Preston,2. ST (IND),01. Violence against the person,00514,0,0,
2017,4,North West,Preston,2. ST (IND),01. Violence against the person,00801,1,1,
2017,4,North West,Preston,2. ST (IND),01. Violence against the person,00867,1,1,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,01617,2,2,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,01907,7,7,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,01908,5,5,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,01910,2,2,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,01912,1,1,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,01917,2,2,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,02003,2,2,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,02004,1,1,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,02102,1,1,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,02206,3,3,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,02208,2,2,
2017,4,North West,Preston,2. ST (IND),02. Sexual offences,02209,1,1,
2017,4,North West,Preston,2. ST (IND),03. Robbery,03401,25,24,
2017,4,North West,Preston,2. ST (IND),03. Robbery,03403,10,10,
2017,4,North West,Preston,2. ST (IND),04. Theft Offences,02803,17,17,
2017,4,North West,Preston,2. ST (IND),04. Theft Offences,02900,7,6,
2017,4,North West,Preston,2. ST (IND),04. Theft Offences,03002,1,1,
2017,4,North West,Preston,2. ST (IND),04. Theft Offences,04510,1,1,
2017,4,North West,Preston,2. ST (IND),05. Criminal damage and arson,05601,1,1,
2017,4,North West,Preston,2. ST (IND),05. Criminal damage and arson,05700,1,1,
